,slope_3_bars,slope_10_bars,slope_30_bars,slope_75_bars,slope_200_bars,num_of_succsess_buy_before,num_of_success_sell_before,num_of_fail_buy_before,num_of_fail_sell_before,num_of_succsess_op_buy_before,num_of_success_op_sell_before,num_of_fail_op_buy_before,num_of_fail_op_sell_before,opposite_ind,Profit,forcast_value
28,-0.07301159192478873,-1.094804735553055,-0.4181752846212714,0.25887069704112037,0.2792696144051846,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,-0.4031174628739996,-0.08877806185064585,0.17045083634573724,-0.24811864774810627,-0.35564944306575746,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,-0.16479735059259473,-0.27186972888740196,-0.025795040735392915,0.08715120869476284,-0.3813262024249792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,0.8081158669577942,0.21378451482452768,0.19255701919122098,0.25120872435391894,-0.24360150147286866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
32,1.414758896000764,0.4432733976449358,0.34545340415038756,0.3160994507207184,-0.20513824213614554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
33,-0.3662664289357394,-0.006059292360859069,-0.4291709813314825,-0.3469663232679606,0.21518651978908312,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
34,0.23827262378315395,0.4057314896907197,0.1594808307851472,-0.0767278814264057,0.6392799775555469,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
35,-0.0545330039851575,-0.11613974337358346,-0.28753574266691834,0.32721883354777315,-0.36852555333510606,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36,-0.2929144743240529,-0.5007115895111558,-0.28205545101992585,-0.14144456063123448,0.3276503011283414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,-0.14701152951150318,-0.09822567294181221,0.2303132062864882,0.09460508495963187,0.40743048246849023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
38,0.16354131521660464,0.6060378808282889,0.8851926926187712,0.6015857911861161,0.6930738701920662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
39,-0.2756717095440337,0.07534315657136,0.4374324712919032,0.5369370976849601,0.6451229893065548,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40,-0.05659268770388958,0.2760420368111017,0.5568135579294684,0.5248408884240635,0.7891992566279602,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
41,-0.33091423297411354,-0.25402938733078717,0.03906801556496778,0.696916827614478,0.4453237937771133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
42,-0.09339178836845831,-0.41842691797744275,-0.02094005160317205,0.06377393097025784,-0.5562691831748485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
43,-0.09257362922175996,-0.17160780549747084,0.26779423705596156,0.22372420759117165,-0.505606419964873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
44,-0.8064993213160991,-0.23545371933901854,-0.5593875630814495,-0.6084444915721471,0.012776700051086562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45,0.5311332100644011,-0.06154979847869842,0.1266283356762906,0.4601250822083179,0.1056866950517232,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
46,-0.4028721211426473,-0.0061293548027211734,0.4598687217876141,0.8001200068372114,0.6318334501983582,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47,0.03766832429916245,-0.5373405684850372,-0.8373085418181355,-0.7723270951386102,-0.649196129092287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48,-0.5498049789206136,-0.42748440249211556,-0.17303107303348603,0.4642525154986427,0.5736475619133085,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,-0.5313714075752054,-0.4824091740796327,-0.18393242790577236,-0.4305788887825099,-0.7383085764446182,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,-0.7881456343864586,-0.015307592781546779,0.09431815717065825,-0.36972444490127704,-0.7891762758320127,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,-0.4211714442645028,0.2962200587973085,-0.0748077956187237,0.3388043683701293,0.7792411398107394,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,0.8263696304937675,0.39698621359004554,0.012303407983855413,-0.2897731418789094,-0.6359337516704237,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
53,-0.31178702856918533,0.726850208018374,0.285067881212706,0.014662001465246797,-0.5242087926022461,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
54,-0.6965781971507728,-0.3086032334851154,-0.4181806857981707,-0.2670131587642558,0.3072837406983241,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
55,-0.6050584785392331,-0.6652417572552299,-0.8265133075780937,-0.41155089907861214,0.2975738276012887,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
56,-0.6600501398227588,0.30449685767478546,0.5523500830037436,0.29657832157130976,-0.3996003956423273,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
57,-0.0742358312623377,0.5972940312800057,0.6996039872387793,0.39941892022356257,-0.3037524398139595,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
58,0.07221775880614033,0.6796432333306982,0.7705040139223786,0.4489347643175495,-0.2622183259982534,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
59,-0.7515888114288795,-1.0033264244386846,-1.0494139542144536,-0.5217143692247412,0.23662384852954876,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
60,-0.20216228735117678,-0.7292526412300621,-0.8537921264212842,-0.38494094009320984,0.35201960748836847,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
61,-0.8614373039956001,-0.509804847570402,0.39975802841413455,0.22431479679344055,-0.5114406308866432,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
62,-0.3667213525191731,0.05738388185726324,-0.7614895230171228,-0.31274639219738776,0.32982569665196715,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
63,0.11034072484935001,0.4880297554295701,-0.5001691441317252,-0.1071645222476989,0.5384526390774914,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
64,0.7345267542747622,0.7999083582615671,-0.380264470096525,-0.023320923529953397,0.6091765344013352,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
65,2.166721412390091,1.1761430061971276,-0.21118147300157164,0.03771508864996627,0.6960456515106915,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
66,0.46058990566671437,1.2962121254114733,0.16008546274604896,0.23999804298549177,0.8730355379368332,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0
67,0.11127006800245753,-1.5337331787622848,-0.7667850329060968,-0.019469389709456376,-0.827866126582975,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
68,-0.32957587488952095,0.039773537985003334,-0.5490080272499486,-0.1376433727626908,-0.8786078125566091,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
69,0.054870196635894083,0.5524726782192421,-0.2874380447952334,0.21663818475084526,-0.5560154843027487,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
70,0.2921828266787566,0.7988408968638582,0.12640758707765334,0.4108456516163994,-0.33885549735726705,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0
71,0.27402709899401606,-0.756696146183352,-0.4127419736026673,-0.5029847403282498,0.35854341704451914,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
72,-0.6781387692524689,0.5428330054093392,-0.4237940962733959,-0.23286198968610958,0.6440824149578795,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
73,-0.4949021355584871,-0.5830609206616121,-0.2547997438319085,-0.4270439330369937,0.43566026861955254,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
74,-0.27413575420898073,0.24158290211876962,0.8804927268741937,0.4840046080121209,0.789387804508983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
75,-0.4942037836428812,0.10445164826953837,0.7504090371414722,0.717434870005001,0.9122452137903543,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
76,-0.6778616107955615,-0.6933978477202648,0.41150198225971907,0.0645908419207943,0.6840370341213531,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
77,-1.0268449487715832,-0.72088509167356,0.16020110559550307,0.20194389013947012,0.5138096551721628,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
78,-0.45778777652225666,0.10429275228014485,0.17649312717654062,-0.5789381052317015,-0.4737406553812907,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79,-0.1647318166706774,0.5347738364588368,0.586100522811036,-0.17188535150832282,-0.2337208387315002,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
80,-0.3484720622002018,-0.3086094560937348,0.5035870008863024,0.19760865052780044,0.1474491965998314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
81,0.017774906949600218,-0.11660530939710494,0.4266609791646941,0.6326527784755832,0.4876241785092356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
82,0.16662921828391156,0.43424677442882037,0.7879028077687706,0.04543328183412038,0.03548144310163402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
83,0.0020468561880606067,0.9670598321615073,1.045508218740328,0.28989585069372475,0.30213362873998073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
84,0.11240105498672394,-0.3540751589860405,-1.099287856596733,-0.6593116475554297,-0.697886340640812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
85,-0.25509236444516314,-0.3999098225485501,-0.5768244457966798,-0.7658678220514353,-0.7172248647969784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86,-0.31058456061149603,-0.5741498094592357,-0.36952349365773307,0.0988815495739857,0.3981810436700106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87,-0.6593778385784221,-0.6292512282536807,-0.07994240809991053,-0.4770518528728702,-0.2854342695646584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88,-0.9350048133676195,-0.2531299621857552,-0.1619970875532276,-0.06897971382631776,-0.30776150110153505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89,-0.05415037586263549,0.16826408654230984,0.17641853711577477,0.24387402855867685,-0.2978332799894866,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
90,0.0555940562311098,0.012123408859610562,-0.11305676225990298,-0.118592443591809,0.49491934516065095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
91,0.12896108532552583,-0.024558326732783752,-0.042161460164495276,0.10626755295223268,-0.025587034221338557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
92,1.0825972974149094,0.5616021810371998,0.20865862718209957,0.27013426811738306,0.12181125804860352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
93,-0.4038934625968722,0.5972194568013957,0.7433036409267367,0.49865067333430424,0.34285890002857206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
94,0.43677965676857256,0.6321677827740408,0.8126737890589426,0.9597402371761823,0.7016444295176298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
95,0.454195325606931,0.8601063194398932,0.7955959442922403,1.1234983148937092,0.8650750398926329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
96,-0.040841740794053484,0.1642726445922994,0.8266228531419144,1.603839025938092,1.2818694446337946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
97,-0.4052475803679546,-0.09973566251017668,-0.525861335545667,-1.5890292857810726,-1.2788094253307185,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
98,-0.7152912540601993,-0.4640585205213328,-0.6233284943255835,0.5619258622206116,1.025936056677343,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
99,-0.29525094157687987,-0.1176040961754135,0.3805889517469035,-0.6535333166975661,-1.101390851529184,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
100,-0.6062319093715277,0.28242379961942965,0.6083577771510296,0.1352250037572151,1.4423799873175838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
101,-0.6608395721250104,-0.5277006181106422,-0.10834854290194279,0.46173425358380393,1.4844502218919366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
102,-0.8430347995301223,-0.18196914598750802,-0.1354177576389024,-0.5426971587696717,-1.5422662208022069,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
103,-0.2956918895892754,0.08252956593306152,0.125098795419251,0.08234289226977241,-1.3174093969069893,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
104,3.882387141588657,1.357485616722751,1.0141759300397484,0.7642588509181406,0.6017925189162121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
105,3.1525890663784106,1.4030240931519604,1.1443131702309797,0.8551943255322499,0.6782719034954212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
106,5.086553952110769,2.3684398283081354,1.5401472687648428,1.1317897261404386,0.9108967007991414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
107,2.769445075923404,1.2117624831122975,0.8515043836449631,0.6505895076505043,0.5061932864975612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
108,6.38194553334649,3.015086215549868,1.7245083577543359,1.26061498184376,1.0192424961845674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0
109,7.129988554942432,3.388501737761357,2.0341585290422346,1.320772890567597,1.1949083085845893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0
110,7.218035221331441,3.8174073658814165,2.278616768098292,1.4800382709901834,1.3930035347809548,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
111,8.129922485432777,4.272882119163929,2.625791414070353,1.722481573122617,1.59707519736671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
112,9.078285240098168,4.7465758636105395,2.7993787389785108,1.8437032228457741,1.6991110286595876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
113,-2.4728442777645534,-5.31063194487806,-3.0599883963235506,-1.9434077531411955,-1.8020366528113483,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
114,-1.1689198670285796,4.127000877072641,2.5395053488393096,1.547826842983521,1.5399340025347517,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
115,0.807239336207731,-4.366291649351796,-2.659018647359915,-1.546276531091906,-1.5347214404903122,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
116,-0.3169120036311301,-0.2466415048775618,-2.3903037882016704,-1.4187076517296822,-1.4972459324506795,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
117,0.35485187288857206,0.0887389676466225,-2.1434438283805854,-1.2460837547515775,-1.3396155340044962,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
118,1.5915720288649229,0.8422383957187237,-1.7079381239643143,-1.0208286836403218,-1.099578926863803,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
119,0.41061587516545717,1.5769785178399136,-1.7456302388778167,-1.0585009615140657,-1.1026696696351999,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
120,-0.3889001312637327,-2.163786689645901,1.5298230479044472,0.9875753141212656,1.0586058374539575,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
121,-0.2619019711298013,-1.1067727871545618,1.7524581334730494,1.1735048298886923,1.1895487278523056,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
122,0.5008040360165172,-0.7989414812854215,1.9638042095939061,1.4278304938762227,1.4197960110760492,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
123,-1.3148033546400077,-0.5546171571927053,-2.1703464216155206,-1.4835990388820646,-1.368041048790193,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
124,0.5737351074504533,-0.29171205921255877,-1.988145326698227,-1.318560815345297,-1.305484537653471,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0
125,0.6651358462467621,-0.29164781917004806,-1.7568434165707472,-1.156925782611021,-1.1727998626003202,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0
126,0.8482239200084588,0.6255312996765734,-1.4928545218470233,-1.0215678528984167,-1.052724387532723,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0
127,2.2898895679274247,1.754981388478622,-0.725924587623498,-0.4743717925044269,-0.5768646148744841,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0
128,1.7970974617563176,1.508686956804056,-1.0772586241839839,-0.7198512862010507,-0.7831947171114594,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0
129,2.0160698891624103,1.61812802187116,-0.8286887786169806,-0.5461738364501194,-0.6372155749376427,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0
130,1.5253722052478522,2.010144167058777,1.5110979556668422,-0.5197363344434964,-0.48447412638412835,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0
131,2.0183526519544666,2.2567752909175627,1.8594497929494112,-0.2852303860468825,-0.32229829056599607,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0
132,1.2358803650770782,2.850215011414519,2.1212369680677945,-0.10341328815755123,-0.1757872393782565,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0
133,-2.336155410130598,-3.32749439486384,-2.9886315108036094,0.00648546483737469,0.1303772395872516,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
134,-0.5514177934321903,-2.856995817933555,-2.548621443975848,0.11255461349757144,0.34743669598216803,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
135,-0.4965773165406355,1.8303119334008093,2.1148539917571587,-0.09584051883792262,-0.34466791973055433,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
136,-0.7518995577984205,-2.297050295308714,-2.2278563079967424,-0.02007431473553011,0.24209794172031135,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
137,-0.38726501530901003,-1.0186208411915676,-1.8035065480195405,0.04435076194045578,0.0632951364401201,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
138,0.3234224296702857,0.18211647829752733,-1.1134599489209762,0.2223446242861842,0.2449464368654562,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
139,1.1245109270161697,1.1840231460500579,-0.7406935811138072,0.5634143112934439,0.423296671647008,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
140,0.04874058357743137,1.0650528142911286,-0.8969423131935387,0.7228873073228367,0.4743027440209307,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
141,-0.07903021490243466,0.07193267646882226,-0.3896433196966299,0.8061584481500397,0.6082452665777465,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
142,1.1579293486821354,0.7078859626472784,-0.01678475130102557,1.0032010209313187,0.7483541878643077,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
143,-0.6976002238087582,0.2080357410685195,1.0029840226043147,0.9351627445128872,0.48662966446967826,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
144,-0.44313152665412986,-0.6273643835645506,-1.2381578157050128,-1.1381327156124497,-0.5661996999589138,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
145,-0.24236109757916635,0.6719439557919866,0.10258661706237503,1.2201266695081066,-0.3410214277528625,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
146,0.6317640442932511,0.08124315779078672,-0.5139469005670215,-0.5297862196878864,0.3625486507057202,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
